Area,Bedrooms,Bathrooms,sqft,price_per_sqft,Price
SETIAWANGSA,3,2,952,414.9159663865546,395000
SETIAWANGSA,3,2,1000,380.0,380000
SETIAWANGSA,3,2,820,414.6341463414634,340000
SETIAWANGSA,3,2,1157,473.63872082973205,548000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1200,383.3333333333333,460000
SETIAWANGSA,3,2,1421,436.31245601688954,620000
SETIAWANGSA,3,2,820,426.8292682926829,350000
SETIAWANGSA,3,2,1732,502.3094688221709,870000
SETIAWANGSA,3,2,835,428.74251497005986,358000
SETIAWANGSA,3,2,1368,402.046783625731,550000
SETIAWANGSA,3,2,835,407.18562874251495,340000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1060,452.8301886792453,480000
SETIAWANGSA,3,2,1742,513.7772675086107,895000
SETIAWANGSA,3,2,1326,414.7812971342383,550000
SETIAWANGSA,3,2,1399,486.0614724803431,680000
SETIAWANGSA,3,2,1732,502.3094688221709,870000
SETIAWANGSA,3,2,976,389.344262295082,380000
SETIAWANGSA,3,2,1042,431.86180422264874,450000
SETIAWANGSA,3,2,700,371.42857142857144,260000
SETIAWANGSA,3,2,859,463.3294528521537,398000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,3,952,399.15966386554624,380000
SETIAWANGSA,3,2,820,485.3658536585366,398000
SETIAWANGSA,3,2,1636,464.54767726161367,760000
SETIAWANGSA,3,2,1636,464.54767726161367,760000
SETIAWANGSA,3,2,1732,502.3094688221709,870000
SETIAWANGSA,3,2,925,409.72972972972974,379000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1250,472.0,590000
SETIAWANGSA,3,2,1250,472.0,590000
SETIAWANGSA,3,2,1384,520.2312138728323,720000
SETIAWANGSA,3,2,1378,449.92743105950655,620000
SETIAWANGSA,3,3,1500,456.6666666666667,685000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,2,835,428.7413173652695,357999
SETIAWANGSA,3,2,835,401.1976047904192,335000
SETIAWANGSA,3,2,1325,520.7547169811321,690000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,3,1200,375.0,450000
SETIAWANGSA,3,2,950,400.0,380000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1320,393.93939393939394,520000
SETIAWANGSA,3,2,1225,448.9795918367347,550000
SETIAWANGSA,3,2,1200,466.6666666666667,560000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,1,820,420.7317073170732,345000
SETIAWANGSA,3,2,953,398.7408184679958,380000
SETIAWANGSA,3,2,1090,440.3669724770642,480000
SRI DAMANSARA,3,2,867,438.29296424452133,380000
SRI DAMANSARA,3,2,811,442.66337854500614,359000
SRI DAMANSARA,4,3,1610,478.2608695652174,770000
SRI DAMANSARA,3,3,1395,444.44444444444446,620000
SRI DAMANSARA,3,2,1395,444.44444444444446,620000
SRI DAMANSARA,2,2,725,431.7241379310345,313000
SRI DAMANSARA,3,2,811,437.731196054254,355000
SRI DAMANSARA,3,3,1610,453.41614906832297,730000
SRI DAMANSARA,2,2,725,441.37793103448274,319999
SRI DAMANSARA,3,2,807,444.85749690210656,359000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,4,3,1468,461.85286103542234,678000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,4,3,1610,453.41614906832297,730000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,427.58620689655174,310000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,1,725,427.58620689655174,310000
SRI DAMANSARA,4,3,1610,472.0496894409938,760000
SRI DAMANSARA,3,2,1066,440.90056285178235,470000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,4,3,1610,472.0496894409938,760000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,850,447.05882352941177,380000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,411.0344827586207,298000
SRI DAMANSARA,2,2,725,351.7241379310345,255000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,810,456.7901234567901,370000
SRI DAMANSARA,3,2,811,456.2268803945746,370000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,4,3,1468,470.02724795640324,690000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,850,447.05882352941177,380000
SRI DAMANSARA,4,3,1468,470.02724795640324,690000
SRI DAMANSARA,3,2,811,443.8964241676942,360000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,850,447.05882352941177,380000
SRI DAMANSARA,2,2,829,481.3027744270205,399000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,830,480.72289156626505,399000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
SRI DAMANSARA,3,2,1120,464.2857142857143,520000
SRI DAMANSARA,2,2,725,441.37931034482756,320000
TAMAN MELAWATI,3,2,1000,610.0,610000
TAMAN MELAWATI,4,4,1560,576.9230769230769,900000
TAMAN MELAWATI,2,2,725,579.3103448275862,420000
TAMAN MELAWATI,4,4,1600,562.5,900000
TAMAN MELAWATI,4,3,1560,576.9230769230769,900000
TAMAN MELAWATI,4,4,1560,576.9230769230769,900000
TAMAN MELAWATI,4,4,1600,562.5,900000
TAMAN MELAWATI,3,3,1389,515.4787616990641,716000
TAMAN MELAWATI,3,3,1600,562.5,900000
TAMAN MELAWATI,1,1,490,591.8367346938776,290000
TAMAN MELAWATI,3,3,1948,554.4147843942505,1080000
TAMAN MELAWATI,3,2,950,557.8947368421053,530000
TAMAN MELAWATI,3,2,1007,575.9682224428997,580000
TAMAN MELAWATI,4,3,1948,554.4147843942505,1080000
TAMAN MELAWATI,3,2,1206,522.3880597014926,630000
TAMAN MELAWATI,4,3,1850,448.64864864864865,830000
TAMAN MELAWATI,3,3,1985,554.1561712846348,1100000
TAMAN MELAWATI,4,3,1389,457.16342692584595,635000
TAMAN MELAWATI,1,1,490,561.2244897959183,275000
TAMAN MELAWATI,3,3,1945,565.5526992287918,1100000
TAMAN MELAWATI,1,1,497,553.3199195171026,275000
TAMAN MELAWATI,4,4,1600,562.5,900000
TAMAN MELAWATI,3,2,1044,507.66283524904213,530000
TAMAN MELAWATI,4,3,1948,554.4147843942505,1080000
TAMAN MELAWATI,2,2,1200,583.3333333333334,700000
TAMAN MELAWATI,1,1,490,561.2244897959183,275000
TAMAN MELAWATI,3,2,1099,573.2484076433121,630000
TAMAN MELAWATI,1,1,499,501.00200400801606,250000
TAMAN MELAWATI,1,1,669,597.9073243647234,400000
TAMAN MELAWATI,4,3,1945,565.5526992287918,1100000
TAMAN MELAWATI,3,2,725,579.3103448275862,420000
TAMAN MELAWATI,3,2,950,557.8947368421053,530000
TAMAN MELAWATI,1,1,497,573.440643863179,285000
TAMAN MELAWATI,3,2,1080,509.25925925925924,550000
TAMAN MELAWATI,3,2,1099,573.2484076433121,630000
TAMAN MELAWATI,4,3,1430,534.965034965035,765000
TAMAN MELAWATI,3,3,1948,554.4147843942505,1080000
TAMAN MELAWATI,3,2,950,557.8947368421053,530000
TAMAN MELAWATI,3,2,1948,554.4147843942505,1080000
TAMAN MELAWATI,3,2,1206,538.9718076285241,650000
TAMAN MELAWATI,4,4,1600,562.5,900000
TAMAN MELAWATI,4,3,1948,554.4147843942505,1080000
TAMAN MELAWATI,2,2,967,589.4519131334023,570000
TAMAN MELAWATI,1,1,557,520.6463195691202,290000
TAMAN MELAWATI,1,1,669,597.9073243647234,400000
TAMAN MELAWATI,1,1,499,581.1623246492986,290000
TAMAN MELAWATI,1,1,799,563.2040050062578,450000
TAMAN MELAWATI,4,2,1948,554.4147843942505,1080000
TAMAN MELAWATI,3,2,1840,532.6086956521739,980000
TAMAN MELAWATI,3,2,1985,528.9672544080604,1050000
TAMAN MELAWATI,4,3,1389,467.9625629949604,650000
TAMAN MELAWATI,1,1,499,541.0821643286573,270000
TAMAN MELAWATI,3,2,1960,505.1020408163265,990000
TAMAN MELAWATI,3,3,2300,600.0,1380000
TAMAN MELAWATI,3,3,2900,547.8924137931034,1588888
TAMAN MELAWATI,4,4,1580,569.620253164557,900000
TAMAN MELAWATI,3,2,950,568.421052631579,540000
TAMAN MELAWATI,4,3,1389,496.76025917926563,690000
TAMAN MELAWATI,3,2,1300,500.0,650000
TAMAN MELAWATI,4,3,1600,562.5,900000
TAMAN MELAWATI,3,2,1209,521.091811414392,630000
TAMAN MELAWATI,1,1,557,493.7163375224417,275000
TAMAN MELAWATI,4,4,1600,556.25,890000
TAMAN MELAWATI,1,1,577,537.261698440208,310000
TAMAN MELAWATI,3,3,1945,565.5526992287918,1100000
TAMAN MELAWATI,4,4,2700,514.8148148148148,1390000
TAMAN MELAWATI,4,3,1854,566.3430420711974,1050000
TAMAN MELAWATI,6,5,3556,451.3498312710911,1605000
TAMAN MELAWATI,4,4,1580,569.620253164557,900000
TAMAN MELAWATI,1,1,499,501.00200400801606,250000
TAMAN MELAWATI,3,2,1098,573.7704918032787,630000
TAMAN MELAWATI,2,1,669,582.9596412556053,390000
